0.218,0.465,0.541,0.123,0.316,0.1,1.588,1.931,1.049,340.26,588.46,183.75,177.82,-0.56,125.13
0.131,0.512,0.498,0.116,0.291,0.123,1.538,1.857,1.056,336.82,587.12,184.26,177.83,-0.56,125.12
0.084,0.536,0.469,0.09,0.291,0.143,1.467,1.823,1.129,333.8,585.55,184.77,177.81,-0.57,125.12
0.057,0.578,0.425,0.061,0.281,0.16,1.418,1.746,1.112,330.82,583.5,185.27,177.83,-0.55,125.13
0.094,0.594,0.434,0.016,0.262,0.188,1.362,1.699,1.112,328.23,581.36,185.79,177.81,-0.57,125.13
0.134,0.643,0.419,0.047,0.269,0.208,1.336,1.645,1.118,325.86,578.87,186.27,177.83,-0.56,125.12
0.212,0.694,0.379,0.071,0.27,0.193,1.31,1.585,1.108,323.89,576.36,186.78,177.81,-0.57,125.13
0.244,0.133,0.575,0.127,0.325,0.308,1.171,1.527,0.982,322.11,573.51,187.29,177.82,-0.56,125.13
0.759,1.006,0.192,0.045,0.377,0.388,1.371,1.142,0.862,320.72,570.51,187.8,177.82,-0.56,125.13
1.045,1.206,0.04,0.012,0.435,0.429,1.349,1.254,0.904,319.65,567.46,188.29,177.81,-0.57,125.13
1.104,1.229,0.032,0.053,0.443,0.433,1.346,1.198,0.847,318.86,564.25,188.79,177.83,-0.56,125.13
1.161,1.201,0.043,0.106,0.452,0.444,1.318,1.125,0.773,318.46,561.25,189.29,177.81,-0.57,125.13
1.222,1.246,0.06,0.139,0.42,0.432,1.295,1.085,0.685,318.35,558,189.78,177.83,-0.56,125.14
1.197,1.269,0.036,0.204,0.41,0.431,1.275,1.018,0.608,318.48,556.92,190.02,177.82,-0.56,125.12
1.187,1.271,0.026,0.246,0.393,0.436,1.239,0.951,0.537,318.84,553.78,190.51,177.82,-0.56,125.12
1.155,1.279,0.008,0.241,0.406,0.411,1.239,0.895,0.456,319.53,550.76,191.03,177.81,-0.56,125.12
1.135,1.28,0.03,0.289,0.4,0.414,1.231,0.814,0.336,320.57,547.65,191.51,177.82,-0.56,125.13
1.103,1.256,0.042,0.311,0.394,0.394,1.253,0.745,0.25,321.84,544.82,192.01,177.83,-0.56,125.12
1.057,1.277,0.067,0.345,0.405,0.385,1.256,0.685,0.146,323.36,542.38,192.51,177.81,-0.56,125.12
1.057,1.265,0.072,0.354,0.406,0.348,1.231,0.629,0.093,325.18,539.94,192.98,177.82,-0.56,125.11
0.986,1.276,0.086,0.352,0.404,0.314,1.216,0.583,0.059,327.2,537.76,193.51,177.81,-0.56,125.12
0.953,1.26,0.119,0.402,0.395,0.301,1.253,0.546,0.072,329.28,535.81,193.96,177.84,-0.55,125.12
0.923,1.269,0.124,0.377,0.42,0.268,1.231,0.509,0.131,331.73,534.17,194.52,177.83,-0.56,125.11
0.915,1.276,0.145,0.406,0.424,0.236,1.226,0.452,0.183,334.31,532.76,195.04,177.82,-0.56,125.12
0.866,1.273,0.162,0.417,0.448,0.203,1.239,0.441,0.205,337.09,531.6,195.55,177.82,-0.56,125.12
0.869,1.286,0.155,0.414,0.44,0.18,1.224,0.432,0.225,339.82,530.78,196.02,177.82,-0.56,125.12
0.839,1.263,0.165,0.412,0.463,0.158,1.269,0.396,0.28,342.48,530.26,196.49,177.82,-0.56,125.12
0.812,1.253,0.201,0.413,0.468,0.139,1.269,0.359,0.274,345.25,530,197.01,177.83,-0.56,125.13
0.8,1.246,0.202,0.411,0.475,0.117,1.256,0.363,0.256,348.05,530.08,197.5,177.82,-0.56,125.12
0.764,1.229,0.203,0.411,0.504,0.081,1.252,0.378,0.252,350.79,530.43,198,177.82,-0.56,125.12
0.75,1.22,0.202,0.408,0.499,0.073,1.301,0.381,0.268,353.45,531.05,198.5,177.82,-0.56,125.12
0.65,1.141,0.292,0.399,0.521,0.066,1.3,0.416,0.254,356,531.96,199.01,177.82,-0.56,125.12
0.572,1.129,0.28,0.423,0.53,0.046,1.316,0.421,0.231,358.42,533.11,199.49,177.82,-0.56,125.12
0.54,1.088,0.28,0.415,0.541,0.033,1.324,0.439,0.233,362.04,535.58,200.39,177.81,-0.56,125.13
0.514,1.029,0.306,0.407,0.561,0.031,1.356,0.477,0.21,362.76,536.12,200.53,177.82,-0.56,125.13
0.479,1.009,0.312,0.374,0.565,0.019,1.345,0.52,0.176,364.53,537.84,200.98,177.82,-0.56,125.13
0.444,1.011,0.302,0.381,0.561,0.026,1.354,0.541,0.137,366.16,539.8,201.49,177.82,-0.56,125.14
0.449,0.94,0.284,0.372,0.579,0.021,1.355,0.596,0.124,367.6,541.96,201.98,177.82,-0.56,125.13
0.409,0.951,0.292,0.365,0.573,0.009,1.358,0.674,0.096,368.76,544.19,202.51,177.82,-0.56,125.13
0.422,0.92,0.273,0.345,0.571,0.007,1.378,0.72,0.062,369.69,546.51,203,177.82,-0.56,125.14
0.403,0.891,0.283,0.322,0.553,0.013,1.352,0.771,0.041,370.38,548.89,203.48,177.82,-0.56,125.13
0.385,0.844,0.285,0.29,0.568,0.007,1.353,0.816,0.065,370.81,551.31,204.03,177.82,-0.56,125.14
0.337,0.818,0.279,0.275,0.534,0.01,1.342,0.878,0.077,370.97,553.62,204.47,177.82,-0.56,125.13
